tag,collection_year,collection_month,collection_date,broodstock,set_date,distribution_date,total_live,clumps,shell_height_mm,organization,Site,,,,,,,,,,,,,,,shell_height_mm
,2016,12,12/1/16,MB,7/15/15,,,1,28,Stuyvesant High School,"Hudson River Park, Pier 254",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,25,Stuyvesant High School,"Hudson River Park, Pier 255",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,35,Stuyvesant High School,"Hudson River Park, Pier 256",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,20,Stuyvesant High School,"Hudson River Park, Pier 257",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,23,Stuyvesant High School,"Hudson River Park, Pier 258",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,15,Stuyvesant High School,"Hudson River Park, Pier 259",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,10,Stuyvesant High School,"Hudson River Park, Pier 260",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,34,Stuyvesant High School,"Hudson River Park, Pier 261",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,17,Stuyvesant High School,"Hudson River Park, Pier 262",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,28,Stuyvesant High School,"Hudson River Park, Pier 263",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,28,Stuyvesant High School,"Hudson River Park, Pier 264",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,1,21,Stuyvesant High School,"Hudson River Park, Pier 265",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,2,60,Stuyvesant High School,"Hudson River Park, Pier 266",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,2,21,Stuyvesant High School,"Hudson River Park, Pier 267",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,2,21,Stuyvesant High School,"Hudson River Park, Pier 268",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,2,34,Stuyvesant High School,"Hudson River Park, Pier 269",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,2,40,Stuyvesant High School,"Hudson River Park, Pier 270",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,2,50,Stuyvesant High School,"Hudson River Park, Pier 271",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,3,60,Stuyvesant High School,"Hudson River Park, Pier 272",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,3,21,Stuyvesant High School,"Hudson River Park, Pier 273",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,3,21,Stuyvesant High School,"Hudson River Park, Pier 274",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,3,34,Stuyvesant High School,"Hudson River Park, Pier 275",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,3,40,Stuyvesant High School,"Hudson River Park, Pier 276",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,3,50,Stuyvesant High School,"Hudson River Park, Pier 277",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,4,20,Stuyvesant High School,"Hudson River Park, Pier 278",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,4,20,Stuyvesant High School,"Hudson River Park, Pier 279",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,5,62,Stuyvesant High School,"Hudson River Park, Pier 280",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,5,71,Stuyvesant High School,"Hudson River Park, Pier 281",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,5,55,Stuyvesant High School,"Hudson River Park, Pier 282",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,6,45,Stuyvesant High School,"Hudson River Park, Pier 283",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,6,39,Stuyvesant High School,"Hudson River Park, Pier 284",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,6,43,Stuyvesant High School,"Hudson River Park, Pier 285",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,6,41,Stuyvesant High School,"Hudson River Park, Pier 286",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,6,43,Stuyvesant High School,"Hudson River Park, Pier 287",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,6,44,Stuyvesant High School,"Hudson River Park, Pier 288",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,7,43,Stuyvesant High School,"Hudson River Park, Pier 289",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,7,42,Stuyvesant High School,"Hudson River Park, Pier 290",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,8,21,Stuyvesant High School,"Hudson River Park, Pier 291",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,8,31,Stuyvesant High School,"Hudson River Park, Pier 292",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,8,51,Stuyvesant High School,"Hudson River Park, Pier 293",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,8,20,Stuyvesant High School,"Hudson River Park, Pier 294",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,8,20,Stuyvesant High School,"Hudson River Park, Pier 295",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,9,33,Stuyvesant High School,"Hudson River Park, Pier 296",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,9,26,Stuyvesant High School,"Hudson River Park, Pier 297",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,9,50,Stuyvesant High School,"Hudson River Park, Pier 298",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,9,44,Stuyvesant High School,"Hudson River Park, Pier 299",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,34,Stuyvesant High School,"Hudson River Park, Pier 300",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,28,Stuyvesant High School,"Hudson River Park, Pier 301",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,35,Stuyvesant High School,"Hudson River Park, Pier 302",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,27,Stuyvesant High School,"Hudson River Park, Pier 303",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,52,Stuyvesant High School,"Hudson River Park, Pier 304",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,36,Stuyvesant High School,"Hudson River Park, Pier 305",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,27,Stuyvesant High School,"Hudson River Park, Pier 306",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,32,Stuyvesant High School,"Hudson River Park, Pier 307",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,37,Stuyvesant High School,"Hudson River Park, Pier 308",,,,,,,,,,,,,,,
,2016,12,12/1/16,MB,7/15/15,,,10,32,Stuyvesant High School,"Hudson River Park, Pier 309",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,1,20,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 310",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,1,17,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 311",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,1,25,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 312",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,1,38,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 313",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,1,21,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 314",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,2,19,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 315",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,2,22,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 316",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,2,23,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 317",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,2,27,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 318",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,15,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 319",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,34,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 320",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,13,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 321",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,24,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 322",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,28,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 323",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,24,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 324",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,16,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 325",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,22,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 326",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,3,42,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 327",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,30,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 328",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,29,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 329",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,22,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 330",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,21,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 331",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,28,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 332",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,36,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 333",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,27,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 334",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,27,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 335",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,4,16,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 336",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,5,38,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 337",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,5,12,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 338",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,5,16,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 339",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,5,22,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 340",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,6,24,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 341",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,6,29,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 342",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,6,11,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 343",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,6,11,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 344",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,6,19,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 345",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,6,20,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 346",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,7,35,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 347",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,7,21,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 348",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,7,43,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 349",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,7,23,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 350",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,7,11,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 351",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,8,10,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 352",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,8,20,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 353",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,8,15,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 354",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,8,28,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 355",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,9,25,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 356",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,9,16,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 357",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,9,27,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 358",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,10,12,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 359",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,10,15,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 360",,,,,,,,,,,,,,,
,2018,6,6/1/18,EB,3/10/17,,,10,18,Hudson River Park - Carrie Roble,"Hudson River Park, Pier 361",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,1,57,Stuyvesant High School,"Hudson River Park, Pier 362",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,1,73,Stuyvesant High School,"Hudson River Park, Pier 363",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,1,75,Stuyvesant High School,"Hudson River Park, Pier 364",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,1,79,Stuyvesant High School,"Hudson River Park, Pier 365",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,1,81,Stuyvesant High School,"Hudson River Park, Pier 366",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,1,54,Stuyvesant High School,"Hudson River Park, Pier 367",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,2,24,Stuyvesant High School,"Hudson River Park, Pier 368",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,2,48,Stuyvesant High School,"Hudson River Park, Pier 369",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,2,22,Stuyvesant High School,"Hudson River Park, Pier 370",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,2,29,Stuyvesant High School,"Hudson River Park, Pier 371",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,3,55,Stuyvesant High School,"Hudson River Park, Pier 372",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,3,69,Stuyvesant High School,"Hudson River Park, Pier 373",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,3,70,Stuyvesant High School,"Hudson River Park, Pier 374",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,4,50,Stuyvesant High School,"Hudson River Park, Pier 375",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,4,53,Stuyvesant High School,"Hudson River Park, Pier 376",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,4,45,Stuyvesant High School,"Hudson River Park, Pier 377",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,4,54,Stuyvesant High School,"Hudson River Park, Pier 378",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,4,48,Stuyvesant High School,"Hudson River Park, Pier 379",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,5,61,Stuyvesant High School,"Hudson River Park, Pier 380",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,5,45,Stuyvesant High School,"Hudson River Park, Pier 381",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,5,65,Stuyvesant High School,"Hudson River Park, Pier 382",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,6,60,Stuyvesant High School,"Hudson River Park, Pier 383",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,6,75,Stuyvesant High School,"Hudson River Park, Pier 384",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,7,47,Stuyvesant High School,"Hudson River Park, Pier 385",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,7,51,Stuyvesant High School,"Hudson River Park, Pier 386",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,7,57,Stuyvesant High School,"Hudson River Park, Pier 387",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,8,45,Stuyvesant High School,"Hudson River Park, Pier 388",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,9,64,Stuyvesant High School,"Hudson River Park, Pier 389",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,9,71,Stuyvesant High School,"Hudson River Park, Pier 390",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,10,70,Stuyvesant High School,"Hudson River Park, Pier 391",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,10,40,Stuyvesant High School,"Hudson River Park, Pier 392",,,,,,,,,,,,,,,
,2018,6,6/14/18,MB,7/15/15,,,10,55,Stuyvesant High School,"Hudson River Park, Pier 393",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,1,85,Hudson River Park Trust,"Hudson River Park, Pier 394",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,1,56,Hudson River Park Trust,"Hudson River Park, Pier 395",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,1,63,Hudson River Park Trust,"Hudson River Park, Pier 396",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,1,74,Hudson River Park Trust,"Hudson River Park, Pier 397",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,2,76,Hudson River Park Trust,"Hudson River Park, Pier 398",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,2,62,Hudson River Park Trust,"Hudson River Park, Pier 399",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,2,69,Hudson River Park Trust,"Hudson River Park, Pier 400",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,2,75,Hudson River Park Trust,"Hudson River Park, Pier 401",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,2,84,Hudson River Park Trust,"Hudson River Park, Pier 402",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,2,70,Hudson River Park Trust,"Hudson River Park, Pier 403",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,3,74,Hudson River Park Trust,"Hudson River Park, Pier 404",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,3,82,Hudson River Park Trust,"Hudson River Park, Pier 405",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,4,69,Hudson River Park Trust,"Hudson River Park, Pier 406",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,4,79,Hudson River Park Trust,"Hudson River Park, Pier 407",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,4,68,Hudson River Park Trust,"Hudson River Park, Pier 408",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,4,66,Hudson River Park Trust,"Hudson River Park, Pier 409",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,4,75,Hudson River Park Trust,"Hudson River Park, Pier 410",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,73,Hudson River Park Trust,"Hudson River Park, Pier 411",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,75,Hudson River Park Trust,"Hudson River Park, Pier 412",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,71,Hudson River Park Trust,"Hudson River Park, Pier 413",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,82,Hudson River Park Trust,"Hudson River Park, Pier 414",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,77,Hudson River Park Trust,"Hudson River Park, Pier 415",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,89,Hudson River Park Trust,"Hudson River Park, Pier 416",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,80,Hudson River Park Trust,"Hudson River Park, Pier 417",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,65,Hudson River Park Trust,"Hudson River Park, Pier 418",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,62,Hudson River Park Trust,"Hudson River Park, Pier 419",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,5,69,Hudson River Park Trust,"Hudson River Park, Pier 420",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,6,68,Hudson River Park Trust,"Hudson River Park, Pier 421",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,6,73,Hudson River Park Trust,"Hudson River Park, Pier 422",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,6,75,Hudson River Park Trust,"Hudson River Park, Pier 423",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,6,64,Hudson River Park Trust,"Hudson River Park, Pier 424",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,7,58,Hudson River Park Trust,"Hudson River Park, Pier 425",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,7,71,Hudson River Park Trust,"Hudson River Park, Pier 426",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,7,89,Hudson River Park Trust,"Hudson River Park, Pier 427",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,7,68,Hudson River Park Trust,"Hudson River Park, Pier 428",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,7,68,Hudson River Park Trust,"Hudson River Park, Pier 429",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,7,60,Hudson River Park Trust,"Hudson River Park, Pier 430",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,7,57,Hudson River Park Trust,"Hudson River Park, Pier 431",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,70,Hudson River Park Trust,"Hudson River Park, Pier 432",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,38,Hudson River Park Trust,"Hudson River Park, Pier 433",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,54,Hudson River Park Trust,"Hudson River Park, Pier 434",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,81,Hudson River Park Trust,"Hudson River Park, Pier 435",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,85,Hudson River Park Trust,"Hudson River Park, Pier 436",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,69,Hudson River Park Trust,"Hudson River Park, Pier 437",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,75,Hudson River Park Trust,"Hudson River Park, Pier 438",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,8,45,Hudson River Park Trust,"Hudson River Park, Pier 439",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,9,66,Hudson River Park Trust,"Hudson River Park, Pier 440",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,9,60,Hudson River Park Trust,"Hudson River Park, Pier 441",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,9,71,Hudson River Park Trust,"Hudson River Park, Pier 442",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,9,79,Hudson River Park Trust,"Hudson River Park, Pier 443",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,9,63,Hudson River Park Trust,"Hudson River Park, Pier 444",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,9,66,Hudson River Park Trust,"Hudson River Park, Pier 445",,,,,,,,,,,,,,,
,2018,7,7/12/18,MB,7/15/15,,,9,68,Hudson River Park Trust,"Hudson River Park, Pier 446",,,,,,,,,,,,,,,
,2016,9,9/10/16,MB,7/15/15,,,1,40,Lauren LeClaire - Community Scientist,"Brooklyn Bridge Park, Pier 5",,,,,,,,,,,,,,,
,2016,9,9/10/16,MB,7/15/15,,,2,45,Lauren LeClaire - Community Scientist,"Brooklyn Bridge Park, Pier 5",,,,,,,,,,,,,,,
,2016,9,9/10/16,MB,7/15/15,,,2,45,Lauren LeClaire - Community Scientist,"Brooklyn Bridge Park, Pier 5",,,,,,,,,,,,,,,
,2016,9,9/10/16,MB,7/15/15,,,3,45,Lauren LeClaire - Community Scientist,"Brooklyn Bridge Park, Pier 5",,,,,,,,,,,,,,,
,2016,9,9/10/16,MB,7/15/15,,,3,35,Lauren LeClaire - Community Scientist,"Brooklyn Bridge Park, Pier 5",,,,,,,,,,,,,,,
,2016,9,9/10/16,MB,7/15/15,,,3,35,Lauren LeClaire - Community Scientist,"Brooklyn Bridge Park, Pier 5",,,,,,,,,,,,,,,
,2016,9,9/10/16,MB,7/15/15,,,3,35,Lauren LeClaire - Community Scientist,"Brooklyn Bridge Park, Pier 5",,,,,,,,,,,,,,,
